Where,Euler1,Euler2,Euler3,Time,Input
Test,0,0,0,0.004005969,null
Test,0,0,0,0.003984034,null
Test,0,0,0,0.003956974,null
Test,0,0,0,0.00406599,null
Test,0,0,0,0.004187047,null
Test,0,0,0,0.003879964,null
Test,0,0,0,0.01934505,null
Test,0,0,0,0.004761994,null
Test,0,0,0,0.003887951,null
Test,0,0,0,0.003906012,null
Test,0,0,0,0.004278004,null
Test,0,0,0,0.004161,null
Test,0,0,0,0.003835022,null
Test,0,0,0,0.003856003,null
Test,0,0,0,0.004218996,null
Test,0,0,0,0.003835976,null
Test,0,0,0,0.003796041,null
Test,0,0,0,0.004155993,null
Test,0,0,0,0.004193962,null
Test,0,0,0,0.003831029,null
Test,0,0,0,0.003800988,null
Test,0,0,0,0.004010975,null
Test,0,0,0,0.004161,null
Test,0,0,0,0.004012048,null
Test,0,0,0,0.00403595,null
Test,0,0,0,0.003820002,null
Test,0,0,0,0.003930032,null
Test,0,0,0,0.004326999,null
Test,0,0,0,0.003906012,null
Test,0,0,0,0.003892958,null
Test,0,0,0,0.004194021,null
Test,0,0,0,0.004137993,null
Test,0,0,0,0.003591001,null
Test,0,0,0,0.004297018,null
Test,0,0,0,0.003915012,null
Test,0,0,0,0.00395298,null
Test,0,0,0,0.003979981,null
Test,0,0,0,0.003921032,null
Test,0,0,0,0.00415498,null
Test,0,0,0,0.003885031,null
Test,0,0,0,0.00395596,null
Test,0,0,0,0.003951013,null
Test,0,0,0,0.004109025,null
Test,0,0,0,0.004221976,null
Test,0,0,0,0.003777027,null
Test,0,0,0,0.003892958,null
Test,0,0,0,0.004137039,null
Test,0,0,0,0.004052997,null
Test,0,0,0,0.003911972,null
Test,0,0,0,0.004123032,null
Test,0,0,0,0.003752947,null
Test,0,0,0,0.004073024,null
Test,0,0,0,0.003912032,null
Test,0,0,0,0.004078984,null
Test,0,0,0,0.004092991,null
Test,0,0,0,0.004019976,null
Test,0,0,0,0.003871024,null
Test,0,0,0,0.003934979,null
Test,0,0,0,0.004007041,null
Test,0,0,0,0.00416398,null
Test,0,0,0,0.004135966,null
Test,0,0,0,0.003966033,null
Test,0,0,0,0.004073024,null
Test,0,0,0,0.003978968,null
Test,0,0,0,0.004058003,null
Test,0,0,0,0.00386399,null
Test,0,0,0,0.003977001,null
Test,0,0,0,0.004031003,null
Test,0,0,0,0.003939986,null
Test,0,0,0,0.004067004,null
Test,0,0,0,0.003943026,null
Test,0,0,0,0.004113019,null
Test,0,0,0,0.004174948,null
Test,0,0,0,0.003645003,null
Test,0,0,0,0.003967047,null
Test,0,0,0,0.00403899,null
Test,0,0,0,0.003868997,null
Test,0,0,0,0.004180968,null
Test,0,0,0,0.003888011,null
Test,0,0,0,0.00384599,null
Test,0,0,0,0.004005015,null
Test,0,0,0,0.004287004,null
Test,0,0,0,0.00414598,null
Test,0,0,0,0.003704011,null
Test,0,0,0,0.004123032,null
Test,0,0,0,0.003899992,null
Test,0,0,0,0.003953993,null
Test,0,0,0,0.00405699,null
Test,0,0,0,0.004060984,null
Test,0,0,0,0.003799021,null
Test,0,0,0,0.004271984,null
Test,0,0,0,0.003894985,null
Test,0,0,0,0.003785014,null
Test,0,0,0,0.004082024,null
Test,0,0,0,0.004343987,null
Test,0,0,0,0.003728032,null
Test,0,0,0,0.004007995,null
Test,0,0,0,0.003972948,null
Test,0,0,0,0.003958046,null
Test,0,0,0,0.004166961,null
Test,0,0,0,0.004321039,null
Test,0,0,0,0.003802001,null
Test,0,0,0,0.003811955,null
Test,0,0,0,0.003865004,null
Test,0,0,0,0.003922045,null
Test,0,0,0,0.004063964,null
Test,0,0,0,0.004126012,null
Test,0,0,0,0.003877997,null
Test,0,0,0,0.004020989,null
Test,0,0,0,0.003953993,null
Test,0,0,0,0.004033029,null
Test,0,0,0,0.003969967,null
Test,0,0,0,0.004140019,null
Test,0,0,0,0.003997028,null
Test,0,0,0,0.003902972,null
Test,0,0,0,0.004072011,null
Test,0,0,0,0.004149973,null
Test,0,0,0,0.004127026,null
Test,0,0,0,0.003925025,null
Test,0,0,0,0.004063964,null
Test,0,0,0,0.003827035,null
Test,0,0,0,0.003968,null
Test,0,0,0,0.003816962,null
Test,0,0,0,0.004204035,null
Test,0,0,0,0.00393796,null
Test,0,0,0,0.00406301,null
Test,0,0,0,0.003924012,null
Test,0,0,0,0.004036009,null
Test,0,0,0,0.003899992,null
Test,0,0,0,0.004194975,null
Test,0,0,0,0.003899992,null
Test,0,0,0,0.004013002,null
Test,0,0,0,0.004065037,null
Test,0,0,0,0.004090011,null
Test,0,0,0,0.004000962,null
Test,0,0,0,0.004010022,null
Test,0,0,0,0.003831983,null
Test,0,0,0,0.003925025,null
Test,0,0,0,0.004049003,null
Test,0,0,0,0.004107952,null
Test,0,0,0,0.004076004,null
Test,0,0,0,0.003922999,null
Test,0,0,0,0.003906012,null
Test,0,45,0,0.004328012,null
Test,0,45,0,0.007764995,null
Test,0,45,0,0.004112005,null
Test,0,45,0,0.003714025,null
Test,0,45,0,0.004203975,null
Test,0,45,0,0.003962994,null
Test,0,45,0,0.004289031,null
Test,0,45,0,0.003898978,null
Test,0,45,0,0.003916979,null
Test,0,45,0,0.003961027,null
Test,0,45,0,0.003834009,null
Test,0,45,0,0.003881991,null
Test,0,45,0,0.004207015,null
Test,0,45,0,0.004022002,null
Test,0,45,0,0.004013956,null
Test,0,45,0,0.004126012,null
Test,0,45,0,0.003937006,null
Test,0,45,0,0.003803015,null
Test,0,45,0,0.004108012,null
Test,0,45,0,0.004095972,null
Test,0,45,0,0.00396502,null
Test,0,45,0,0.004067957,null
Test,0,45,0,0.003719032,null
Test,0,45,0,0.004482985,null
Test,0,45,0,0.007385015,null
Test,0,45,0,0.004014969,null
Test,0,45,0,0.003999054,null
Test,0,45,0,0.004257977,null
Test,0,45,0,0.003941,null
Test,0,45,0,0.004019022,null
Test,0,45,0,0.004143953,null
Test,0,45,0,0.004218042,null
Test,0,45,0,0.003461957,null
Test,0,45,0,0.004438043,null
Test,0,45,0,0.003757954,null
Test,0,45,0,0.004010022,null
Test,0,45,0,0.003944993,null
Test,0,45,0,0.004032016,null
Test,0,45,0,0.004014969,null
Test,0,45,0,0.004024029,null
Test,0,45,0,0.003964007,null
Test,0,45,0,0.00404799,null
Test,0,45,0,0.00394702,null
Test,0,45,0,0.004122972,null
Test,0,45,0,0.004096031,null
Test,0,45,0,0.003808975,null
Test,0,45,0,0.003991008,null
Test,0,45,0,0.004118979,null
Test,0,45,0,0.003808022,null
Test,0,45,0,0.004079998,null
Test,0,45,0,0.004055023,null
Test,0,45,0,0.003825963,null
Test,0,45,0,0.003854036,null
Test,0,45,0,0.004221976,null
Test,0,45,0,0.004077017,null
Test,0,45,0,0.003795981,null
Test,0,45,0,0.004153013,null
Test,0,45,0,0.003995955,null
Test,0,45,0,0.003882051,null
Test,0,45,0,0.003977001,null
Test,0,45,0,0.003997982,null
Test,0,45,0,0.003935993,null
Test,0,45,0,0.004284978,null
Test,0,45,0,0.004002035,null
Test,0,45,0,0.003980994,null
Test,0,45,0,0.004050016,null
Test,0,45,0,0.003912985,null
Test,0,45,0,0.004092991,null
Test,0,45,0,0.004007995,null
Test,0,45,0,0.004141033,null
Test,0,45,0,0.003752947,null
Test,0,45,0,0.003924012,null
Test,0,45,0,0.004064023,null
Test,0,45,0,0.004208982,null
Test,0,45,0,0.003831029,null
Test,0,45,0,0.003865957,null
Test,0,45,0,0.004016042,null
Test,0,45,0,0.003980994,null
Test,0,45,0,0.004018962,null
Test,0,45,0,0.004128039,null
Test,0,45,0,0.003977001,null
Test,0,45,0,0.003895998,null
Test,0,45,0,0.004059017,null
Test,0,45,0,0.003988981,null
Test,0,45,0,0.004211009,null
Test,0,45,0,0.003677964,null
Test,0,45,0,0.004213035,null
Test,0,45,0,0.003969967,null
Test,0,45,0,0.003975034,null
Test,0,45,0,0.00413996,null
Test,0,45,0,0.003756046,null
Test,0,45,0,0.004017949,null
Test,0,45,0,0.004033029,null
Test,0,45,0,0.004074991,null
Test,0,45,0,0.003979981,null
Test,0,45,0,0.004287004,null
Test,0,45,0,0.00394702,null
Test,0,45,0,0.003749013,null
Test,0,45,0,0.004121006,null
Test,0,45,0,0.00403899,null
Test,0,45,0,0.003911018,null
Test,0,45,0,0.004027963,null
Test,0,45,0,0.003875017,null
Test,0,45,0,0.004040003,null
Test,0,45,0,0.003853977,null
Test,0,45,0,0.00406003,null
Test,0,45,0,0.003960967,null
Test,0,45,0,0.013466,null
Test,0,45,0,0.01170599,null
Test,0,45,0,0.002606034,null
Test,0,45,0,0.00425297,null
Test,0,45,0,0.004220009,null
Test,0,45,0,0.003868997,null
Test,0,45,0,0.003979027,null
Test,0,45,0,0.004184961,null
Test,0,45,0,0.003672004,null
Test,0,45,0,0.00446403,null
Test,0,45,0,0.003874004,null
Test,0,45,0,0.00385797,null
Test,0,45,0,0.004251003,null
Test,0,45,0,0.003597021,null
Test,0,45,0,0.004009008,null
Test,0,45,0,0.003865004,null
Test,0,45,0,0.004031003,null
Test,0,45,0,0.004144967,null
Test,0,45,0,0.004141033,null
Test,0,45,0,0.00405097,null
Test,0,45,0,0.003868997,null
Test,0,45,0,0.003911018,null
Test,0,45,0,0.004170001,null
Test,0,45,0,0.003970981,null
Test,0,45,0,0.004019022,null
Test,0,45,0,0.004168987,null
Test,0,45,0,0.003677011,null
Test,0,45,0,0.004113019,null
Test,0,45,0,0.004354954,null
Test,0,45,0,0.003576994,null
Test,0,45,0,0.004112005,null
Test,0,45,0,0.003901005,null
Test,0,45,0,0.003948033,null
Test,0,45,0,0.003930986,null
Test,0,45,0,0.004334986,null
Test,0,45,0,0.00395304,null
Test,0,45,0,0.003771961,null
Test,0,45,0,0.004049003,null
Test,0,45,0,0.004047036,null
Test,0,45,0,0.004201949,null
Test,0,45,0,0.003930032,null
Test,0,45,0,0.003884017,null
Test,0,45,0,0.00384599,null
Test,0,45,0,0.004181981,null
Test,0,45,0,0.004217982,null
Test,0,45,0,0.003866017,null
Test,0,45,0,0.003834009,null
Test,0,45,0,0.004024982,null
Test,0,45,0,0.003995001,null
Test,0,45,0,0.004238009,null
Test,0,45,0,0.003911018,null
Test,0,45,0,0.003897011,null
Test,0,45,0,0.003977954,null
Test,0,45,0,0.003993988,null
Test,0,45,0,0.004214048,null
Test,0,45,0,0.003705978,null
Test,0,45,0,0.004171014,null
Test,0,45,0,0.004043996,null
Test,0,45,0,0.004025996,null
Test,0,45,0,0.003901005,null
Test,0,45,0,0.003818989,null
Test,0,45,0,0.00425303,null
Test,0,45,0,0.003691971,null
Test,0,45,0,0.004203975,null
Test,0,45,0,0.003929019,null
Test,0,45,0,0.003899992,null
Test,0,45,0,0.004020035,null
Test,0,45,0,0.004188955,null
Test,0,45,0,0.003819048,null
Test,0,45,0,0.004004002,null
Test,0,45,0,0.004168987,null
Test,0,45,0,0.004072011,null
Test,0,45,0,0.004162967,null
Test,0,45,0,0.003753006,null
Test,0,45,0,0.004032016,null
Test,0,45,0,0.003982008,null
Test,0,45,0,0.003915966,null
Test,0,45,0,0.004104018,null
Test,0,45,0,0.003937006,null
Test,0,45,0,0.004009008,null
Test,0,45,0,0.00405699,null
Test,0,45,0,0.004037976,null
Test,0,45,0,0.003911018,null
Test,0,45,0,0.003946006,null
Test,0,45,0,0.004315019,null
Test,0,45,0,0.003796995,null
Test,0,45,0,0.003935993,null
Test,0,45,0,0.003962994,null
Test,0,45,0,0.003913999,null
Test,0,45,0,0.003968,null
Test,0,45,0,0.004126966,null
Test,0,45,0,0.004025042,null
Test,0,45,0,0.004027009,null
Test,0,45,0,0.004155993,null
Test,0,45,0,0.004015982,null
Test,0,45,0,0.003938973,null
Test,0,45,0,0.003949046,null
Test,0,45,0,0.003920972,null
Test,0,45,0,0.003995001,null
Test,0,45,0,0.004001021,null
Test,0,45,0,0.003911972,null
Test,0,45,0,0.004172027,null
Test,0,45,0,0.003895998,null
Test,0,45,0,0.003996968,null
Test,0,45,0,0.003959,null
Test,0,45,0,0.003939033,null
Test,0,45,0,0.004049003,null
Test,0,45,0,0.004335999,null
Test,0,45,0,0.003629982,null
Test,0,45,0,0.004182994,null
Test,0,45,0,0.004194021,null
Test,0,45,0,0.003726959,null
Test,0,45,0,0.004497051,null
Test,0,45,0,0.003458977,null
Test,0,45,0,0.004112005,null
Test,0,45,0,0.004005015,null
Test,0,45,0,0.003928006,null
Test,0,45,0,0.003956974,null
Test,0,45,0,0.004185021,null
Test,0,45,0,0.003804982,null
Test,0,45,0,0.003881991,null
Test,0,45,0,0.004161,null
Test,0,45,0,0.003934026,null
Test,0,45,0,0.004320979,null
Test,0,45,0,0.00365299,null
Test,0,45,0,0.003897011,null
Test,0,45,0,0.004028022,null
Test,0,45,0,0.004092991,null
Test,0,45,0,0.004068017,null
Test,0,45,0,0.004101992,null
Test,0,45,0,0.003804982,null
Test,0,45,0,0.004095972,null
Test,0,45,0,0.004004002,null
Test,0,45,0,0.004209995,null
Test,0,45,0,0.004018009,null
Test,0,45,0,0.003857017,null
Test,0,45,0,0.003916979,null
Test,0,45,0,0.004015028,null
Test,0,45,0,0.004032969,null
Test,0,45,0,0.004225016,null
Test,0,45,0,0.003669024,null
Test,0,45,0,0.003803015,null
Test,0,45,0,0.004202962,null
Test,0,45,0,0.003892004,null
Test,0,45,0,0.004018009,null
Test,0,45,0,0.004248977,null
Test,0,45,0,0.003832996,null
Test,0,45,0,0.003922045,null
Test,0,45,0,0.004296005,null
Test,0,45,0,0.003719985,null
Test,0,45,0,0.003971994,null
Test,0,45,0,0.004254997,null
Test,0,45,0,0.003844976,null
Test,0,45,0,0.00395602,null
Test,0,45,0,0.00396198,null
Test,0,45,0,0.003942013,null
Test,0,45,0,0.004320025,null
Test,0,45,0,0.003880978,null
Test,0,45,0,0.004091978,null
Test,0,45,0,0.003833055,null
Test,0,45,0,0.003995001,null
Test,0,45,0,0.004043996,null
Test,0,45,0,0.004017949,null
Test,0,45,0,0.004011035,null
Test,0,45,0,0.003791988,null
Test,0,45,0,0.00394398,null
Test,0,45,0,0.004136026,null
Test,0,45,0,0.004310012,null
Test,0,45,0,0.003822982,null
Test,0,45,0,0.003997982,null
Test,0,45,0,0.004254997,null
Test,0,45,0,0.003597021,null
Test,0,45,0,0.004248977,null
Test,0,45,0,0.004002035,null
Test,0,45,0,0.003817976,null
Test,0,45,0,0.003975034,null
Test,0,45,0,0.003970981,null
Test,0,45,0,0.003952026,null
Test,0,45,0,0.004127979,null
Test,0,45,0,0.004050016,null
Test,0,45,0,0.004069984,null
Test,0,45,0,0.003960967,null
Test,0,45,0,0.003879011,null
Test,0,45,0,0.004160047,null
Test,0,45,0,0.003826976,null
Test,0,45,0,0.004218996,null
Test,0,45,0,0.003966987,null
Test,0,45,0,0.004067004,null
Test,0,45,0,0.003922999,null
Test,0,45,0,0.003820002,null
Test,0,45,0,0.004058003,null
Test,0,45,0,0.003928006,null
Test,0,45,0,0.004144013,null
Test,0,45,0,0.003928006,null
Test,0,45,0,0.004166007,null
Test,0,45,0,0.003823996,null
Test,0,45,0,0.004207969,null
Test,0,45,0,0.003978014,null
Test,0,45,0,0.003751993,null
Test,0,45,0,0.004018009,null
Test,0,45,0,0.00395602,null
Test,0,45,0,0.003874958,null
Test,0,45,0,0.004170001,null
Test,0,45,0,0.003975987,null
Test,0,45,0,0.003987014,null
Test,0,45,0,0.004203022,null
Test,0,45,0,0.003826022,null
Test,0,45,0,0.00413698,null
Test,0,45,0,0.004013002,null
Test,0,45,0,0.003928959,null
Test,0,45,0,0.003931046,null
Test,0,45,0,0.003915966,null
Test,0,45,0,0.003944039,null
Test,0,45,0,0.004280984,null
Test,0,45,0,0.003983974,null
Test,0,45,0,0.003899038,null
Test,0,45,0,0.003875971,null
Test,0,45,0,0.004105985,null
Test,0,45,0,0.003925025,null
Test,0,45,0,0.004173994,null
Test,0,45,0,0.003928006,null
Test,0,45,0,0.003968,null
Test,0,45,0,0.003876984,null
Test,0,45,0,0.004191995,null
Test,0,45,0,0.004637003,null
Test,0,45,0,0.003445029,null
Test,0,45,0,0.003916979,null
Test,0,45,0,0.004227996,null
Test,0,45,0,0.003908038,null
Test,0,45,0,0.003802955,null
Test,0,45,0,0.004236042,null
Test,0,45,0,0.003681004,null
Test,0,45,0,0.003969967,null
Test,0,45,0,0.003930032,null
Test,0,45,0,0.004236996,null
Test,0,45,0,0.004058957,null
Test,0,45,0,0.003897011,null
Test,0,45,0,0.004118025,null
Test,0,45,0,0.004076958,null
Test,0,45,0,0.003917038,null
Test,0,45,0,0.003776014,null
Test,0,45,0,0.004106998,null
Test,0,45,0,0.004034996,null
Test,0,45,0,0.00386101,null
Test,0,45,0,0.004096985,null
Test,0,45,0,0.003951013,null
Test,0,45,0,0.00413698,null
Test,0,45,0,0.01804799,null
Test,0,45,0,0.005846977,null
Test,0,45,0,0.004191041,null
Test,0,45,0,0.00375098,null
Test,0,45,0,0.003910005,null
Test,0,45,0,0.004064023,null
Test,0,45,0,0.004390955,null
Test,0,45,0,0.003787041,null
Test,0,45,0,0.004121006,null
Test,0,45,0,0.004007995,null
Test,0,45,0,0.003798008,null
Test,0,45,0,0.004320979,null
Test,0,45,0,0.004218996,null
Test,0,45,0,0.003556013,null
Test,0,45,0,0.003867984,null
Test,0,45,0,0.00406003,null
Test,0,45,0,0.003939986,null
Test,0,45,0,0.004029989,null
Test,0,45,0,0.004208982,null
Test,0,45,0,0.003930986,null
Test,0,45,0,0.003874004,null
Test,0,45,0,0.003970027,null
Test,0,45,0,0.003933012,null
Test,0,45,0,0.00425601,null
Test,0,45,0,0.00396198,null
Test,0,45,0,0.003847003,null
Test,0,45,0,0.004140019,null
Test,0,45,0,0.003947973,null
Test,0,45,0,0.003961027,null
Test,0,45,0,0.004410982,null
Test,0,45,0,0.003448009,null
Test,0,45,0,0.004221976,null
Test,0,45,0,0.004031003,null
Test,0,45,0,0.003790975,null
Test,0,45,0,0.004047036,null
Test,0,45,0,0.004225969,null
Test,0,45,0,0.003564,null
Test,0,45,0,0.004275024,null
Test,0,45,0,0.003925979,null
Test,0,45,0,0.003862023,null
Test,0,45,0,0.003947973,null
Test,0,45,0,0.004472017,null
Test,0,45,0,0.003762007,null
Test,0,45,0,0.004079998,null
Test,0,45,0,0.003701985,null
Test,0,45,0,0.004294038,null
Test,0,45,0,0.004170954,null
Test,0,45,0,0.003800035,null
Test,0,45,0,0.003832996,null
Test,0,45,0,0.004027009,null
Test,0,45,0,0.003951013,null
Test,0,45,0,0.004366994,null
Test,0,45,0,0.003738999,null
Test,0,45,0,0.004108965,null
Test,0,45,0,0.00387603,null
Test,0,45,0,0.003883004,null
Test,0,45,0,0.004168987,null
Test,0,45,0,0.004161,null
Test,0,45,0,0.003807008,null
Test,0,45,0,0.004155993,null
Test,0,45,0,0.003807962,null
Test,0,45,0,0.004201055,null
Test,0,45,0,0.003877997,null
Test,0,45,0,0.004311979,null
Test,0,45,0,0.003728986,null
Test,0,45,0,0.004088998,null
Test,0,45,0,0.003890038,null
Test,0,45,0,0.004032969,null
Test,0,45,0,0.003877997,null
Test,0,45,0,0.004310012,null
Test,0,45,0,0.003866017,null
Test,0,45,0,0.003886998,null
Test,0,45,0,0.003986955,null
Test,0,45,0,0.003991008,null
Test,0,45,0,0.003961027,null
Test,0,45,0,0.003956974,null
Test,0,45,0,0.004001021,null
Test,0,45,0,0.004148006,null
Test,0,45,0,0.003816962,null
Test,0,45,0,0.004086018,null
Test,0,45,0,0.004235983,null
Test,0,45,0,0.003889024,null
Test,0,45,0,0.003906012,null
Test,0,45,0,0.004081964,null
Test,0,45,0,0.00396502,null
Test,0,45,0,0.004278004,null
Test,0,45,0,0.003893018,null
Test,0,45,0,0.003907979,null
Test,0,45,0,0.003912985,null
Test,0,45,0,0.004133046,null
Test,0,45,0,0.003654003,null
Test,0,45,0,0.004374981,null
Test,0,45,0,0.003695011,null
Test,0,45,0,0.004239976,null
Test,0,45,0,0.003930986,null
Test,0,45,0,0.003832996,null
Test,0,45,0,0.004016995,null
Test,0,45,0,0.004153013,null
Test,0,45,0,0.003951013,null
Test,0,45,0,0.00395298,null
Test,0,45,0,0.003977001,null
Test,0,45,0,0.004050016,null
Test,0,45,0,0.004119992,null
Test,0,45,0,0.004150033,null
Test,0,45,0,0.003674984,null
Test,0,45,0,0.00395602,null
Test,0,45,0,0.004029989,null
Test,0,45,0,0.004013002,null
Test,0,45,0,0.004096985,null
Test,0,45,0,0.003973007,null
Test,0,45,0,0.004042983,null
Test,0,45,0,0.003879011,null
Test,0,45,0,0.004144013,null
Test,0,45,0,0.004074991,null
Test,0,45,0,0.007701993,null
Test,0,45,0,0.004316032,null
Test,0,45,0,0.003796995,null
Test,0,45,0,0.004023969,null
Test,0,45,0,0.004091978,null
Test,0,45,0,0.004001021,null
Test,0,45,0,0.004064023,null
Test,0,45,0,0.003844976,null
Test,0,45,0,0.004168987,null
Test,0,45,0,0.004136026,null
Test,0,45,0,0.003951013,null
Test,0,45,0,0.003605962,null
Test,0,45,0,0.00417304,null
Test,0,45,0,0.004263997,null
Test,0,45,0,0.004123986,null
Test,0,45,0,0.003452003,null
Test,0,45,0,0.004010975,null
Test,0,45,0,0.004094005,null
Test,0,45,0,0.003901005,null
Test,0,45,0,0.003991008,null
Test,0,45,0,0.004126012,null
Test,0,45,0,0.003812015,null
Test,0,45,0,0.004049957,null
Test,0,45,0,0.004009008,null
Test,0,45,0,0.004236996,null
Test,0,45,0,0.004150987,null
Test,0,45,0,0.003810048,null
Test,0,45,0,0.003959954,null
Test,0,45,0,0.003986001,null
Test,0,45,0,0.00426203,null
Test,0,45,0,0.003885984,null
Test,0,45,0,0.004168987,null
Test,0,45,0,0.003749013,null
Test,0,45,0,0.004115999,null
Test,0,45,0,0.003908992,null
Test,0,45,0,0.00386101,null
Test,0,45,0,0.003884017,null
Test,0,45,0,0.004386961,null
Test,0,45,0,0.003792048,null
Test,0,45,0,0.003938973,null
Test,0,45,0,0.004015028,null
Test,0,45,0,0.003893971,null
Test,0,45,0,0.003993988,null
Test,0,45,0,0.00443399,null
Test,0,45,0,0.003744006,null
Test,0,45,0,0.003850996,null
Test,0,45,0,0.004185021,null
Test,0,45,0,0.004146993,null
Test,0,45,0,0.004002035,null
Test,0,45,0,0.003908992,null
Test,0,45,0,0.003843009,null
Test,0,45,0,0.00406599,null
Test,0,45,0,0.003944993,null
Test,0,45,0,0.004011989,null
Test,0,45,0,0.003813028,null
Test,0,45,0,0.004247963,null
Test,0,45,0,0.003886998,null
Test,0,45,0,0.003904045,null
Test,0,45,0,0.004168987,null
Test,0,45,0,0.003901005,null
Test,0,45,0,0.003888965,null
Test,0,45,0,0.004370987,null
Test,0,45,0,0.003968,null
Test,0,45,0,0.003746033,null
Test,0,45,0,0.004188001,null
Test,0,45,0,0.004015982,null
Test,0,45,0,0.004200995,null
Test,0,45,0,0.003748,null
Test,0,45,0,0.003834009,null
Test,0,45,0,0.003966033,null
Test,0,45,0,0.004144967,null
Test,0,45,0,0.004022002,null
Test,0,45,0,0.004319012,null
Test,0,45,0,0.003729999,null
Test,0,45,0,0.003960967,null
Test,0,45,0,0.003921032,null
Test,0,45,0,0.004162014,null
Test,0,45,0,0.003879964,null
Test,0,45,0,0.003966987,null
Test,0,45,0,0.004005015,null
Test,0,45,0,0.004346013,null
Test,0,45,0,0.003755987,null
Test,0,45,0,0.004222035,null
Test,0,45,0,0.01610196,null
Test,0,45,0,0.003571033,null
Test,0,45,0,0.003910005,null
Test,0,45,0,0.004051983,null
Test,0,45,0,0.003988028,null
Test,0,45,0,0.004183948,null
Test,0,45,0,0.004102051,null
Test,0,45,0,0.003636956,null
Test,0,45,0,0.004061043,null
Test,0,45,0,0.00396198,null
Test,0,45,0,0.004031003,null
Test,0,45,0,0.004328966,null
Test,0,45,0,0.003946006,null
Test,0,45,0,0.003895044,null
Test,0,45,0,0.003838956,null
Test,0,45,0,0.004276991,null
Test,0,45,0,0.003936052,null
Test,0,45,0,0.003948987,null
Test,0,45,0,0.003938973,null
Test,0,45,0,0.003904045,null
Test,0,45,0,0.004184961,null
Test,0,45,0,0.003840029,null
Test,0,45,0,0.003908992,null
Test,0,45,0,0.004072011,null
Test,0,45,0,0.004006982,null
Test,0,45,0,0.003992021,null
Test,0,45,0,0.004049957,null
Test,0,45,0,0.004033029,null
Test,0,45,0,0.003937006,null
Test,0,45,0,0.004081964,null
Test,0,45,0,0.004028022,null
Test,0,45,0,0.004046977,null
Test,0,45,0,0.003877044,null
Test,0,45,0,0.004076004,null
Test,0,45,0,0.003868997,null
Test,0,45,0,0.003956974,null
Test,0,45,0,0.004101992,null
Test,0,45,0,0.004438996,null
Test,0,45,0,0.004218996,null
Test,0,45,0,0.003564,null
Test,0,45,0,0.003922045,null
Test,0,45,0,0.003964961,null
Test,0,45,0,0.004396021,null
Test,0,45,0,0.004024982,null
Test,0,45,0,0.00347203,null
Test,0,45,0,0.004172981,null
Test,0,45,0,0.016936,null
Test,0,45,0,0.007214963,null
Test,0,45,0,0.003889024,null
Test,0,45,0,0.003930032,null
Test,0,45,0,0.004004002,null
Test,0,45,0,0.003824949,null
Test,0,45,0,0.004328012,null
Test,0,45,0,0.003660023,null
Test,0,45,0,0.004088998,null
Test,0,45,0,0.004072964,null
Test,0,45,0,0.003986001,null
Test,0,45,0,0.004037023,null
Test,0,45,0,0.004127026,null
Test,0,45,0,0.004118979,null
Test,0,45,0,0.003735006,null
Test,0,45,0,0.004180968,null
Test,0,45,0,0.003798008,null
Test,0,45,0,0.004146993,null
Test,0,45,0,0.003908038,null
Test,0,45,0,0.004069984,null
Test,0,45,0,0.00386399,null
Test,0,45,0,0.004109025,null
Test,0,45,0,0.004088998,null
Test,0,45,0,0.003656983,null
Test,0,45,0,0.003928006,null
Test,0,45,0,0.004085004,null
Test,0,45,0,0.004324973,null
Test,0,45,0,0.00375402,null
Test,0,45,0,0.004468024,null
Test,0,45,0,0.003625989,null
Test,0,45,0,0.004287004,null
Test,0,45,0,0.003728986,null
Test,0,45,0,0.003862023,null
Test,0,45,0,0.004144967,null
Test,0,45,0,0.004190981,null
Test,0,45,0,0.00384903,null
Test,0,45,0,0.003898025,null
Test,0,45,0,0.003928959,null
Test,0,45,0,0.004020035,null
Test,0,45,0,0.004688978,null
Test,0,45,0,0.00344497,null
Test,0,45,0,0.003932059,null
Test,0,45,0,0.004096985,null
Test,0,45,0,0.003879964,null
Test,0,45,0,0.004299045,null
Test,0,45,0,0.003619969,null
Test,0,45,0,0.00405103,null
Test,0,45,0,0.003897965,null
Test,0,45,0,0.004122019,null
Test,0,45,0,0.003814995,null
Test,0,45,0,0.004215002,null
Test,0,45,0,0.003992975,null
Test,0,45,0,0.004106998,null
Test,0,45,0,0.003750026,null
Test,0,45,0,0.004324019,null
Test,0,45,0,0.004019976,null
Test,0,45,0,0.003907979,null
Test,0,45,0,0.004010022,null
Test,0,45,0,0.003903031,null
Test,0,45,0,0.003884971,null
Test,0,45,0,0.003919005,null
Test,0,45,0,0.004361987,null
Test,0,45,0,0.003844023,null
Test,0,45,0,0.003862977,null
Test,0,45,0,0.003966033,null
Test,0,45,0,0.003917992,null
Test,0,45,0,0.004033983,null
Test,0,45,0,0.004185021,null
Test,0,45,0,0.003898978,null
Test,0,45,0,0.003971994,null
Test,0,45,0,0.00406003,null
Test,0,45,0,0.003913999,null
Test,0,45,0,0.004186988,null
Test,0,45,0,0.003861964,null
Test,0,45,0,0.003969014,null
Test,0,45,0,0.004032016,null
Test,0,45,0,0.004114985,null
Test,0,45,0,0.003939986,null
Test,0,0,0,0.008078039,0
Test,0,0,0,0.003796995,null
Test,0,0,0,0.004114985,null
Test,0,0,0,0.004119992,null
Test,0,0,0,0.00365299,null
