Where,Euler1,Euler2,Euler3,Time,Input,Target,Ori
Eschenheimer Turmwarte,0,0,0,0.02,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.02,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.3333333,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.02334499,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.02377093,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.008350015,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.01213098,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.007539034,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.008296013,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.01180506,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.007863998,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.008356929,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.01232207,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.01538301,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.008074999,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.008477926,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.01999807,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.01934493,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.008195996,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.007874966,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.008144021,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.007954001,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.008123994,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.007603049,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.008360982,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.008053064,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.008248925,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.01165998,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.007806063,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.007872939,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.008693099,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.007909894,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.01191604,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.01209605,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.007638931,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.007861972,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.008382082,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.007791996,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.007784963,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.008427978,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.007822037,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.008116961,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.008118987,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.007474065,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.007954955,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.008477092,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.02027297,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.02042794,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.01124203,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.01204395,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.00821805,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.007387042,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.008492947,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.007567048,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.007982969,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.009371996,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.006724954,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.007860065,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.008150935,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.007946014,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.008517981,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.007641077,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.007755995,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.007934928,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.00881505,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.007549047,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.012025,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.01236391,null,Fog,1000
Eschenheimer Turmwarte,0,0,0,0.115625,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007938027,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.009869933,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.01937401,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.06037104,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.006343007,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007769942,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.00812602,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007804036,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008190989,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008641958,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.00724709,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008584976,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007863998,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007815003,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.01244092,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007581115,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008075953,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008114934,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008125067,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007732987,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007920027,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007894993,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007962942,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008372068,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007606983,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007943034,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008369923,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007848024,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.00802803,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008324981,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007586956,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008596063,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007851958,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.01155198,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.003844023,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008216023,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008129954,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008140087,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007993937,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007950068,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007640004,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008474946,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007724047,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008322954,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007493973,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008036017,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007972956,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008174062,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007859945,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008033037,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008257031,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007676959,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007959962,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008188009,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008012056,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007755041,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008087993,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.0083009,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008095026,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007809043,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007897019,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008062959,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008412004,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007261992,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008264065,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008233905,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008104086,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.00741601,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008341908,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008243084,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007730007,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.01218092,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007513046,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.003994942,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008121014,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.00376308,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.01875389,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.01426911,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007155895,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008183002,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008289099,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007470965,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.003937006,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.003988028,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008230925,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.003818035,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007975936,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.003881097,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008242965,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.004110932,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007797003,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008498073,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007537961,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.003893018,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008057952,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.004064083,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.00792098,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.003983021,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008216023,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.003746986,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.004004955,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.004058957,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008337021,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007735014,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.003892064,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.003953934,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.004083991,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.00822103,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.003775001,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.00396502,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.003997922,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.003992081,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008165956,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.003916979,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.003933072,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008054972,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.004485011,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007553935,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.00841403,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.00770998,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.003743052,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008142948,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.003836989,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.004219055,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007833958,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.00395298,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.004039049,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008237958,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.003717065,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.00405395,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008056045,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.003957033,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008186936,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.00375402,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008478999,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008090973,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007645965,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008124113,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008192897,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007701993,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.004150033,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007871032,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008671045,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007355928,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008172989,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007830977,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.003746033,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.004044056,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.00818193,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.003933072,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007968903,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.003865004,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008418083,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007615924,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.004006028,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.003949046,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.004016995,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.004258037,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.0080899,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.00368607,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008220911,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007905006,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.003820062,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008128047,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.004089952,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008201003,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007710934,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008208036,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.003658056,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.004063964,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.003929973,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.003983021,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.004062057,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008322001,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.003609896,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.004081011,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008087993,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.003924012,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008278012,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.00375402,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.004019976,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008298039,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.003584027,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008314013,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.003698945,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008033037,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.003999949,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008565068,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007923007,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.003484964,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008051038,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.004039884,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008579016,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007542014,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008210063,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007686019,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.003892899,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008163095,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.003987908,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008280039,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007681966,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.003952026,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008275032,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007840037,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.003838897,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008056045,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.004184961,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007981062,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007892013,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008229017,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007992983,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.00810492,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007808089,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007916927,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.004032016,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008262992,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007699966,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007964015,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.003923059,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.00820601,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007858992,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.003865957,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.00405097,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008222103,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.01485097,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.005172968,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007972002,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007824063,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.004000902,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008264065,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007841945,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007904053,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008155942,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.02651,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.01747406,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007990956,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007838011,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008257985,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.003795028,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.00841403,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007519007,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.009452939,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.01356006,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.009738922,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007547021,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007881999,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008265018,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007671952,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.01223505,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008363008,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007997036,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.01150095,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.01219499,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007974982,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007884979,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.003691077,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008186936,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008270025,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007730961,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008566022,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007371068,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.00840497,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007647038,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007859945,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.003968,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.004045963,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008747101,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007376909,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008374095,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007563949,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.004220009,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007848978,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008478999,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.00771296,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007681012,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.004076004,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007914066,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.003935933,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008549094,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007553935,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.003924012,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008103967,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.004042029,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008154988,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007770061,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.004098892,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008349061,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008111,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007603049,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007851958,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.00396502,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.004015923,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.004004002,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.004050016,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008677006,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007371068,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008091927,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007771015,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.004122972,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008297086,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.00758791,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.003948092,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008123994,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.004027009,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.00798893,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008159041,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.007915974,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.003790021,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008041024,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.003997922,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.008087993,null,OriPhase,1000
Eschenheimer Turmwarte,0,0,0,0.003890991,null,OriPhase,1000
