Where,Euler1,Euler2,Euler3,Time,Input,Target,Ori
Cafe Hauptwache,0,0,0,0.003926992,null,Fog,1000
Cafe Hauptwache,0,0,0,0.008157015,null,Fog,1000
Cafe Hauptwache,0,0,0,0.003968,null,Fog,1000
Cafe Hauptwache,0,0,0,0.003965974,null,Fog,1000
Cafe Hauptwache,0,0,0,0.003988028,null,Fog,1000
Cafe Hauptwache,0,0,0,0.008754015,null,Fog,1000
Cafe Hauptwache,0,0,0,0.003324032,null,Fog,1000
Cafe Hauptwache,0,0,0,0.003960967,null,Fog,1000
Cafe Hauptwache,0,0,0,0.004016042,null,Fog,1000
Cafe Hauptwache,0,0,0,0.01205695,null,Fog,1000
Cafe Hauptwache,0,0,0,0.003999949,null,Fog,1000
Cafe Hauptwache,0,0,0,0.003706098,null,Fog,1000
Cafe Hauptwache,0,0,0,0.0166589,null,Fog,1000
Cafe Hauptwache,0,0,0,0.0194571,null,OriPhase,1000
Cafe Hauptwache,0,0,0,0.004293919,null,OriPhase,1000
Cafe Hauptwache,0,0,0,0.003754973,null,OriPhase,1000
Cafe Hauptwache,0,0,0,0.003966093,null,OriPhase,1000
Cafe Hauptwache,0,0,0,0.004252911,null,OriPhase,1000
Cafe Hauptwache,0,0,0,0.01606703,null,OriPhase,1000
Cafe Hauptwache,0,0,0,0.02851701,null,OriPhase,1000
Cafe Hauptwache,0,0,0,0.003218055,null,OriPhase,1000
Cafe Hauptwache,0,0,0,0.003788948,null,OriPhase,1000
Cafe Hauptwache,0,0,0,0.01644707,null,OriPhase,1000
Cafe Hauptwache,0,0,0,0.003676891,null,OriPhase,1000
Cafe Hauptwache,0,0,0,0.004174113,null,OriPhase,1000
Cafe Hauptwache,0,0,0,0.004171968,null,OriPhase,1000
Cafe Hauptwache,0,0,0,0.007696033,null,OriPhase,1000
Cafe Hauptwache,0,0,0,0.004155993,null,OriPhase,1000
Cafe Hauptwache,0,0,0,0.003969908,null,OriPhase,1000
Cafe Hauptwache,0,0,0,0.003769994,null,OriPhase,1000
Cafe Hauptwache,0,0,0,0.00831902,null,OriPhase,1000
Cafe Hauptwache,0,0,0,0.004027009,null,OriPhase,1000
Cafe Hauptwache,0,0,0,0.003883004,null,OriPhase,1000
Cafe Hauptwache,0,0,0,0.003893971,null,OriPhase,1000
Cafe Hauptwache,0,0,0,0.008066058,null,OriPhase,1000
Cafe Hauptwache,0,0,0,0.003931046,null,OriPhase,1000
Cafe Hauptwache,0,0,0,0.004255891,null,OriPhase,1000
Cafe Hauptwache,0,0,0,0.003887057,null,OriPhase,1000
Cafe Hauptwache,0,0,0,0.00375402,null,OriPhase,1000
Cafe Hauptwache,0,0,0,0.004058957,null,OriPhase,1000
Cafe Hauptwache,0,0,0,0.004119039,null,OriPhase,1000
Cafe Hauptwache,0,0,0,0.003870964,null,OriPhase,1000
Cafe Hauptwache,0,0,0,0.004510045,null,OriPhase,1000
Cafe Hauptwache,0,0,0,0.003816962,null,OriPhase,1000
Cafe Hauptwache,0,0,0,0.003733039,null,OriPhase,1000
Cafe Hauptwache,0,0,0,0.004191995,null,OriPhase,1000
Cafe Hauptwache,0,0,0,0.003942966,null,OriPhase,1000
Cafe Hauptwache,0,0,0,0.003839016,null,OriPhase,1000
Cafe Hauptwache,0,0,0,0.01603794,null,OriPhase,1000
Cafe Hauptwache,0,0,0,0.02837908,null,OriPhase,1000
Cafe Hauptwache,0,0,0,0.00365293,null,OriPhase,1000
Cafe Hauptwache,0,0,0,0.003948092,null,OriPhase,1000
Cafe Hauptwache,0,0,0,0.01634789,null,OriPhase,1000
Cafe Hauptwache,0,0,0,0.003809094,null,OriPhase,1000
Cafe Hauptwache,0,0,0,0.003968954,null,OriPhase,1000
Cafe Hauptwache,0,0,0,0.00395298,null,OriPhase,1000
Cafe Hauptwache,0,0,0,0.004029989,null,OriPhase,1000
Cafe Hauptwache,0,0,0,0.003998041,null,OriPhase,1000
Cafe Hauptwache,0,0,0,0.003828049,null,OriPhase,1000
Cafe Hauptwache,0,0,0,0.004241943,null,OriPhase,1000
Cafe Hauptwache,0,0,0,0.003838062,null,OriPhase,1000
Cafe Hauptwache,0,0,0,0.004107952,null,OriPhase,1000
Cafe Hauptwache,0,0,0,0.004145026,null,OriPhase,1000
Cafe Hauptwache,0,0,0,0.003834963,null,OriPhase,1000
Cafe Hauptwache,0,0,0,0.004006982,null,OriPhase,1000
Cafe Hauptwache,0,0,0,0.004279017,null,OriPhase,1000
Cafe Hauptwache,0,0,0,0.01608098,null,OriPhase,1000
Cafe Hauptwache,0,0,0,0.02838302,null,OriPhase,1000
Cafe Hauptwache,0,0,0,0.17106,null,OriPhase,1000
Cafe Hauptwache,0,180,0,0.01248705,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.003702044,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.004174948,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.003666043,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.003871918,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.03651905,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.02817702,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.003518939,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.01578104,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.02054703,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.01250494,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.007308006,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.012712,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.007328033,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.003687024,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.004230976,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.003919005,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.004225016,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.003639936,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.00395596,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.004184008,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.003850102,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.007968903,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.03225708,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.003757,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.003893018,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.01260591,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.003537059,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.004184961,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.003919005,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.003980994,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.004387021,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.003602028,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.004143,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.004097939,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.003871083,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.004220963,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.003666997,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.004217029,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.03549194,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.00414896,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.004092097,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.008008957,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.004124999,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.00374496,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.004263043,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.003775954,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.004144073,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.008121967,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.00393796,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.003730059,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.01206005,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.004272938,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.004009008,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.003749967,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.003936052,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.004096031,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.004263997,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.004000902,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.003956079,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.008216023,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.003957987,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.003677964,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.004364967,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.01191902,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.003738999,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.003816962,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.01222706,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.00415194,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.003706098,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.008358955,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.004380941,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.003345013,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.00396502,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.004078984,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.004018068,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.003783941,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.01271403,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.003376961,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.004034042,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.004169941,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.003666997,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.004255056,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.01238096,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.01161706,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.004117012,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.01604295,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.03226697,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.02079308,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.006816983,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.007748961,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,180,0,0.01724303,null,Eschenheimer Turmwarte,180
Cafe Hauptwache,0,0,0,0.007161021,0,Brockhaus Brunnen Konstablerwache,0
Cafe Hauptwache,0,0,0,0.003673911,null,Brockhaus Brunnen Konstablerwache,0
Cafe Hauptwache,0,0,0,0.004299045,null,Brockhaus Brunnen Konstablerwache,0
Cafe Hauptwache,0,0,0,0.00383997,null,Brockhaus Brunnen Konstablerwache,0
Cafe Hauptwache,0,0,0,0.01202905,null,Brockhaus Brunnen Konstablerwache,0
Cafe Hauptwache,0,0,0,0.003989935,null,Brockhaus Brunnen Konstablerwache,0
Cafe Hauptwache,0,0,0,0.004419088,null,Brockhaus Brunnen Konstablerwache,0
Cafe Hauptwache,0,0,0,0.00334692,null,Brockhaus Brunnen Konstablerwache,0
Cafe Hauptwache,0,0,0,0.00436306,null,Brockhaus Brunnen Konstablerwache,0
Cafe Hauptwache,0,0,0,0.003996015,null,Brockhaus Brunnen Konstablerwache,0
Cafe Hauptwache,0,0,0,0.00367403,null,Brockhaus Brunnen Konstablerwache,0
Cafe Hauptwache,0,0,0,0.004069924,null,Brockhaus Brunnen Konstablerwache,0
Cafe Hauptwache,0,0,0,0.003933072,null,Brockhaus Brunnen Konstablerwache,0
Cafe Hauptwache,0,0,0,0.004481912,null,Brockhaus Brunnen Konstablerwache,0
Cafe Hauptwache,0,0,0,0.007839084,null,Brockhaus Brunnen Konstablerwache,0
Cafe Hauptwache,0,0,0,0.007918,null,Brockhaus Brunnen Konstablerwache,0
Cafe Hauptwache,0,0,0,0.004791975,null,Brockhaus Brunnen Konstablerwache,0
Cafe Hauptwache,0,0,0,0.007319927,null,Brockhaus Brunnen Konstablerwache,0
Cafe Hauptwache,0,0,0,0.003942013,null,Brockhaus Brunnen Konstablerwache,0
Cafe Hauptwache,0,0,0,0.004330039,null,Brockhaus Brunnen Konstablerwache,0
Cafe Hauptwache,0,0,0,0.007462025,null,Brockhaus Brunnen Konstablerwache,0
Cafe Hauptwache,0,0,0,0.003907919,null,Brockhaus Brunnen Konstablerwache,0
Cafe Hauptwache,0,0,0,0.004429102,null,Brockhaus Brunnen Konstablerwache,0
Cafe Hauptwache,0,0,0,0.01580691,null,Brockhaus Brunnen Konstablerwache,0
Cafe Hauptwache,0,0,0,0.003970027,null,Brockhaus Brunnen Konstablerwache,0
Cafe Hauptwache,0,0,0,0.00414598,null,Brockhaus Brunnen Konstablerwache,0
Cafe Hauptwache,0,0,0,0.004148006,null,Brockhaus Brunnen Konstablerwache,0
Cafe Hauptwache,0,0,0,0.003499985,null,Brockhaus Brunnen Konstablerwache,0
Cafe Hauptwache,0,0,0,0.004275084,null,Brockhaus Brunnen Konstablerwache,0
Cafe Hauptwache,0,0,0,0.003665924,null,Brockhaus Brunnen Konstablerwache,0
Cafe Hauptwache,0,0,0,0.00414598,null,Brockhaus Brunnen Konstablerwache,0
Cafe Hauptwache,0,0,0,0.003890038,null,Brockhaus Brunnen Konstablerwache,0
Cafe Hauptwache,0,0,0,0.004197001,null,Brockhaus Brunnen Konstablerwache,0
Cafe Hauptwache,0,0,0,0.01175404,null,Brockhaus Brunnen Konstablerwache,0
Cafe Hauptwache,0,0,0,0.01231003,null,Brockhaus Brunnen Konstablerwache,0
Cafe Hauptwache,0,0,0,0.003875971,null,Brockhaus Brunnen Konstablerwache,0
Cafe Hauptwache,0,0,0,0.004014015,null,Brockhaus Brunnen Konstablerwache,0
Cafe Hauptwache,0,0,0,0.01206195,null,Brockhaus Brunnen Konstablerwache,0
Cafe Hauptwache,0,0,0,0.00436604,null,Brockhaus Brunnen Konstablerwache,0
Cafe Hauptwache,0,0,0,0.004191995,null,Brockhaus Brunnen Konstablerwache,0
Cafe Hauptwache,0,0,0,0.003412962,null,Brockhaus Brunnen Konstablerwache,0
Cafe Hauptwache,0,0,0,0.004089952,null,Brockhaus Brunnen Konstablerwache,0
Cafe Hauptwache,0,0,0,0.003897071,null,Brockhaus Brunnen Konstablerwache,0
Cafe Hauptwache,0,0,0,0.004251003,null,Brockhaus Brunnen Konstablerwache,0
Cafe Hauptwache,0,0,0,0.003708005,null,Brockhaus Brunnen Konstablerwache,0
Cafe Hauptwache,0,0,0,0.004027963,null,Brockhaus Brunnen Konstablerwache,0
Cafe Hauptwache,0,0,0,0.01627207,null,Brockhaus Brunnen Konstablerwache,0
Cafe Hauptwache,0,0,0,0.003738999,null,Brockhaus Brunnen Konstablerwache,0
Cafe Hauptwache,0,0,0,0.003878951,null,Brockhaus Brunnen Konstablerwache,0
Cafe Hauptwache,0,0,0,0.01647103,null,Brockhaus Brunnen Konstablerwache,0
Cafe Hauptwache,0,0,0,0.003778934,null,Brockhaus Brunnen Konstablerwache,0
Cafe Hauptwache,0,0,0,0.003602982,null,Brockhaus Brunnen Konstablerwache,0
Cafe Hauptwache,0,0,0,0.004252076,null,Brockhaus Brunnen Konstablerwache,0
Cafe Hauptwache,0,0,0,0.003978014,null,Brockhaus Brunnen Konstablerwache,0
Cafe Hauptwache,0,0,0,0.004040956,null,Brockhaus Brunnen Konstablerwache,0
Cafe Hauptwache,0,0,0,0.004062057,null,Brockhaus Brunnen Konstablerwache,0
Cafe Hauptwache,0,0,0,0.003763914,null,Brockhaus Brunnen Konstablerwache,0
Cafe Hauptwache,0,0,0,0.00417006,null,Brockhaus Brunnen Konstablerwache,0
Cafe Hauptwache,0,0,0,0.004104972,null,Brockhaus Brunnen Konstablerwache,0
Cafe Hauptwache,0,0,0,0.003898025,null,Brockhaus Brunnen Konstablerwache,0
Cafe Hauptwache,0,0,0,0.004171014,null,Brockhaus Brunnen Konstablerwache,0
Cafe Hauptwache,0,0,0,0.004069924,null,Brockhaus Brunnen Konstablerwache,0
Cafe Hauptwache,0,0,0,0.01224303,null,Brockhaus Brunnen Konstablerwache,0
Cafe Hauptwache,0,0,0,0.003427029,null,Brockhaus Brunnen Konstablerwache,0
Cafe Hauptwache,0,0,0,0.004143,null,Brockhaus Brunnen Konstablerwache,0
Cafe Hauptwache,0,0,0,0.01203001,null,Brockhaus Brunnen Konstablerwache,0
Cafe Hauptwache,0,288,0,0.00414896,0,Aufgang Eiserner Steg Frankfurter Seite,288
Cafe Hauptwache,0,288,0,0.007775068,null,Aufgang Eiserner Steg Frankfurter Seite,288
Cafe Hauptwache,0,288,0,0.01629496,null,Aufgang Eiserner Steg Frankfurter Seite,288
Cafe Hauptwache,0,288,0,0.003764033,null,Aufgang Eiserner Steg Frankfurter Seite,288
Cafe Hauptwache,0,288,0,0.01183891,null,Aufgang Eiserner Steg Frankfurter Seite,288
Cafe Hauptwache,0,288,0,0.02041101,null,Aufgang Eiserner Steg Frankfurter Seite,288
Cafe Hauptwache,0,288,0,0.003654003,null,Aufgang Eiserner Steg Frankfurter Seite,288
Cafe Hauptwache,0,288,0,0.01187599,null,Aufgang Eiserner Steg Frankfurter Seite,288
Cafe Hauptwache,0,288,0,0.03285706,null,Aufgang Eiserner Steg Frankfurter Seite,288
Cafe Hauptwache,0,288,0,0.003271937,null,Aufgang Eiserner Steg Frankfurter Seite,288
Cafe Hauptwache,0,288,0,0.003814101,null,Aufgang Eiserner Steg Frankfurter Seite,288
Cafe Hauptwache,0,288,0,0.01223397,null,Aufgang Eiserner Steg Frankfurter Seite,288
Cafe Hauptwache,0,288,0,0.003986001,null,Aufgang Eiserner Steg Frankfurter Seite,288
Cafe Hauptwache,0,288,0,0.01205599,null,Aufgang Eiserner Steg Frankfurter Seite,288
Cafe Hauptwache,0,288,0,0.01622498,null,Aufgang Eiserner Steg Frankfurter Seite,288
Cafe Hauptwache,0,288,0,0.008260012,null,Aufgang Eiserner Steg Frankfurter Seite,288
Cafe Hauptwache,0,288,0,0.008448958,null,Aufgang Eiserner Steg Frankfurter Seite,288
Cafe Hauptwache,0,288,0,0.007423997,null,Aufgang Eiserner Steg Frankfurter Seite,288
Cafe Hauptwache,0,288,0,0.003645062,null,Aufgang Eiserner Steg Frankfurter Seite,288
Cafe Hauptwache,0,288,0,0.01210797,null,Aufgang Eiserner Steg Frankfurter Seite,288
Cafe Hauptwache,0,288,0,0.003803015,null,Aufgang Eiserner Steg Frankfurter Seite,288
Cafe Hauptwache,0,288,0,0.004392982,null,Aufgang Eiserner Steg Frankfurter Seite,288
Cafe Hauptwache,0,288,0,0.012187,null,Aufgang Eiserner Steg Frankfurter Seite,288
Cafe Hauptwache,0,288,0,0.003273964,null,Aufgang Eiserner Steg Frankfurter Seite,288
Cafe Hauptwache,0,288,0,0.004119039,null,Aufgang Eiserner Steg Frankfurter Seite,288
Cafe Hauptwache,0,288,0,0.003996968,null,Aufgang Eiserner Steg Frankfurter Seite,288
Cafe Hauptwache,0,288,0,0.01671207,null,Aufgang Eiserner Steg Frankfurter Seite,288
Cafe Hauptwache,0,288,0,0.003523946,null,Aufgang Eiserner Steg Frankfurter Seite,288
Cafe Hauptwache,0,288,0,0.003880978,null,Aufgang Eiserner Steg Frankfurter Seite,288
Cafe Hauptwache,0,288,0,0.02426898,null,Aufgang Eiserner Steg Frankfurter Seite,288
Cafe Hauptwache,0,288,0,0.008058071,null,Aufgang Eiserner Steg Frankfurter Seite,288
Cafe Hauptwache,0,288,0,0.003633022,null,Aufgang Eiserner Steg Frankfurter Seite,288
Cafe Hauptwache,0,288,0,0.004018903,null,Aufgang Eiserner Steg Frankfurter Seite,288
Cafe Hauptwache,0,288,0,0.004005075,null,Aufgang Eiserner Steg Frankfurter Seite,288
Cafe Hauptwache,0,288,0,0.008170962,null,Aufgang Eiserner Steg Frankfurter Seite,288
Cafe Hauptwache,0,288,0,0.008041978,null,Aufgang Eiserner Steg Frankfurter Seite,288
Cafe Hauptwache,0,288,0,0.01602709,null,Aufgang Eiserner Steg Frankfurter Seite,288
Cafe Hauptwache,0,288,0,0.01356792,null,Aufgang Eiserner Steg Frankfurter Seite,288
Cafe Hauptwache,0,216,0,0.006693006,0,Springbrunnen Kaiserplatz / Eingang Commerzbank Tower,216
Cafe Hauptwache,0,216,0,0.007459044,null,Springbrunnen Kaiserplatz / Eingang Commerzbank Tower,216
Cafe Hauptwache,0,216,0,0.004034996,null,Springbrunnen Kaiserplatz / Eingang Commerzbank Tower,216
Cafe Hauptwache,0,216,0,0.008023977,null,Springbrunnen Kaiserplatz / Eingang Commerzbank Tower,216
Cafe Hauptwache,0,216,0,0.003918052,null,Springbrunnen Kaiserplatz / Eingang Commerzbank Tower,216
Cafe Hauptwache,0,216,0,0.003853917,null,Springbrunnen Kaiserplatz / Eingang Commerzbank Tower,216
Cafe Hauptwache,0,216,0,0.004350066,null,Springbrunnen Kaiserplatz / Eingang Commerzbank Tower,216
Cafe Hauptwache,0,216,0,0.003666997,null,Springbrunnen Kaiserplatz / Eingang Commerzbank Tower,216
Cafe Hauptwache,0,216,0,0.004225016,null,Springbrunnen Kaiserplatz / Eingang Commerzbank Tower,216
Cafe Hauptwache,0,216,0,0.004431963,null,Springbrunnen Kaiserplatz / Eingang Commerzbank Tower,216
Cafe Hauptwache,0,216,0,0.003499031,null,Springbrunnen Kaiserplatz / Eingang Commerzbank Tower,216
Cafe Hauptwache,0,216,0,0.008318901,null,Springbrunnen Kaiserplatz / Eingang Commerzbank Tower,216
Cafe Hauptwache,0,216,0,0.003633022,null,Springbrunnen Kaiserplatz / Eingang Commerzbank Tower,216
Cafe Hauptwache,0,216,0,0.003805041,null,Springbrunnen Kaiserplatz / Eingang Commerzbank Tower,216
Cafe Hauptwache,0,216,0,0.01244795,null,Springbrunnen Kaiserplatz / Eingang Commerzbank Tower,216
Cafe Hauptwache,0,216,0,0.003642082,null,Springbrunnen Kaiserplatz / Eingang Commerzbank Tower,216
Cafe Hauptwache,0,216,0,0.004866958,null,Springbrunnen Kaiserplatz / Eingang Commerzbank Tower,216
Cafe Hauptwache,0,216,0,0.003047943,null,Springbrunnen Kaiserplatz / Eingang Commerzbank Tower,216
Cafe Hauptwache,0,216,0,0.004067063,null,Springbrunnen Kaiserplatz / Eingang Commerzbank Tower,216
Cafe Hauptwache,0,216,0,0.01682603,null,Springbrunnen Kaiserplatz / Eingang Commerzbank Tower,216
